County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Unnamed: 55,Unnamed: 56,Region,County
Cook_City_of_Chicago,15,016,15016,15-016-317X-10-0000,St Walter School,232,0,0,0,0,229,0,0,1,2,232,229,0,0,1,2,232,229,0,0,1,2,232,229,0,0,1,2,232,229,0,0,1,2,232,118,0,0,0,1,119,22,0,0,0,0,22,226,0,2,1,3,232,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-319X-10-0000,Visitation Catholic School,172,34,6,28,0,105,6,0,0,61,172,105,6,0,0,61,172,105,6,0,0,61,172,105,6,0,0,61,172,105,6,0,0,61,172,52,2,0,0,29,83,21,0,0,0,7,28,105,6,0,0,61,172,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-321X-10-0000,St Viator School,223,0,0,0,0,223,0,0,0,0,223,222,0,0,0,1,223,221,0,0,0,2,223,221,0,0,0,2,223,221,0,0,0,2,223,122,0,0,0,0,122,59,0,0,0,0,59,221,0,1,0,1,223,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-324X-10-0000,St Barbara,189,3,2,1,3,186,2,0,0,1,189,187,2,0,0,0,189,187,2,0,0,0,189,187,2,0,0,0,189,187,2,0,0,0,189,96,0,0,0,1,97,33,0,0,0,0,33,187,2,0,0,0,189,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-325X-10-0000,St Barnabas School,452,3,1,2,1,449,1,0,0,2,452,449,1,0,0,2,452,449,1,0,0,2,452,449,1,0,0,2,452,449,1,0,0,2,452,220,0,0,0,0,220,21,0,0,0,0,21,449,1,0,0,2,452,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-326X-10-0000,St Bartholomew School,265,0,0,0,0,265,0,0,0,0,265,265,0,0,0,0,265,265,0,0,0,0,265,265,0,0,0,0,265,265,0,0,0,0,265,154,0,0,0,0,154,61,0,0,0,0,61,264,0,1,0,0,265,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-328X-10-0000,St Bede the Venerable,454,0,0,0,0,454,0,0,0,0,454,454,0,0,0,0,454,454,0,0,0,0,454,454,0,0,0,0,454,454,0,0,0,0,454,258,0,0,0,0,258,49,0,0,0,0,49,454,0,0,0,0,454,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-329X-10-0000,St Benedict Elem School,810,7,7,0,0,801,7,0,0,2,810,801,7,0,0,2,810,801,7,0,0,2,810,801,7,0,0,2,810,801,7,0,0,2,810,522,6,0,0,1,529,214,0,0,0,1,215,675,4,0,0,2,681,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-331X-10-0000,St Agnes of Bohemia,400,0,0,0,0,378,0,0,0,22,400,378,0,0,0,22,400,378,0,0,0,22,400,378,0,0,0,22,400,378,0,0,0,22,400,179,0,0,0,9,188,40,0,0,0,0,40,378,0,0,0,22,400,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-333X-16-0000,Chicagoland Montessori Academy,24,0,0,0,0,24,0,0,0,0,24,24,0,0,0,0,24,24,0,0,0,0,24,24,0,0,0,0,24,24,0,0,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,24,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-339X-10-0000,St Bruno School,126,0,0,0,0,118,0,2,2,4,126,119,0,2,2,3,126,119,0,2,2,3,126,119,0,2,2,3,126,119,0,2,2,3,126,68,0,0,0,0,68,40,0,0,0,0,40,119,0,2,2,3,126,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-340X-10-0000,St Cajetan,359,0,0,0,0,352,0,0,7,0,359,352,0,0,7,0,359,352,0,0,7,0,359,352,0,0,7,0,359,352,0,0,7,0,359,170,0,0,4,0,174,24,0,0,1,0,25,352,0,0,7,0,359,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-344X-10-0000,Our Lady of Tepeyac,166,0,0,0,0,166,0,0,0,0,166,166,0,0,0,0,166,166,0,0,0,0,166,166,0,0,0,0,166,166,0,0,0,0,166,93,0,0,0,0,93,20,0,0,0,0,20,166,0,0,0,0,166,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-347X-27-0000,Evangelical Christian School,582,0,0,0,0,566,0,0,0,16,582,566,0,0,0,16,582,566,0,0,0,16,582,566,0,0,0,16,582,566,0,0,0,16,582,279,0,0,0,10,289,155,0,0,0,7,162,566,0,0,0,16,582,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-348X-10-0000,Christ the King,299,7,7,0,0,293,5,1,0,0,299,294,5,0,0,0,299,295,3,0,1,0,299,296,2,0,1,0,299,296,2,0,1,0,299,140,3,0,0,0,143,16,1,0,0,0,17,295,3,0,1,0,299,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-349X-10-0000,St Christina,535,0,0,0,0,534,0,0,1,0,535,534,0,0,1,0,535,534,0,0,1,0,535,535,0,0,0,0,535,535,0,0,0,0,535,283,0,0,1,0,284,53,0,0,0,0,53,531,0,3,1,0,535,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-350X-03-0000,Humboldt Comm Christian School,92,0,0,0,0,88,0,0,0,4,92,88,0,0,0,4,92,88,0,0,0,4,92,88,0,0,0,4,92,88,0,0,0,4,92,43,0,0,0,0,43,13,0,0,0,0,13,87,0,1,0,4,92,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-352X-10-0000,St Clement School,460,1,1,0,0,458,1,0,0,1,460,458,1,0,0,1,460,458,1,0,0,1,460,458,1,0,0,1,460,458,1,0,0,1,460,220,1,0,0,2,223,45,1,0,0,0,46,458,1,0,0,1,460,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-356X-10-0000,St Constance School,150,0,0,0,0,150,0,0,0,0,150,150,0,0,0,0,150,150,0,0,0,0,150,150,0,0,0,0,150,150,0,0,0,0,150,72,0,0,0,0,72,30,0,0,0,0,30,150,0,0,0,0,150,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-357X-10-0000,St Cornelius,195,15,10,5,0,193,2,0,0,0,195,193,2,0,0,0,195,188,7,0,0,0,195,193,2,0,0,0,195,193,2,0,0,0,195,103,2,0,0,0,105,27,1,0,0,0,28,190,5,0,0,0,195,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-365X-10-0000,St Dorothy,176,17,0,17,0,176,0,0,0,0,176,176,0,0,0,0,176,176,0,0,0,0,176,176,0,0,0,0,176,176,0,0,0,0,176,97,0,0,0,0,97,24,0,0,0,0,24,176,0,0,0,0,176,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-366X-10-0000,St Edward,322,0,0,0,0,321,0,0,0,1,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,322,0,0,0,0,322,164,0,0,0,3,167,58,0,0,0,0,58,322,0,0,0,0,322,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-367X-10-0000,St Elizabeth,210,1,0,1,0,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,210,0,0,0,0,210,100,0,0,0,0,100,21,0,0,0,0,21,210,0,0,0,0,210,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-368X-10-0000,Epiphany School,179,0,0,0,0,179,0,0,0,0,179,179,0,0,0,0,179,179,0,0,0,0,179,179,0,0,0,0,179,179,0,0,0,0,179,84,0,0,0,0,84,22,0,0,0,0,22,179,0,0,0,0,179,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-369X-10-0000,St Ethelreda School,253,20,15,5,19,236,15,0,0,2,253,236,15,0,0,2,253,236,15,0,0,2,253,236,15,0,0,2,253,236,15,0,0,2,253,127,6,0,0,2,135,55,1,0,0,2,58,236,15,0,0,2,253,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-370X-10-0000,St Eugene,273,0,0,0,0,273,0,0,0,0,273,273,0,0,0,0,273,273,0,0,0,0,273,273,0,0,0,0,273,273,0,0,0,0,273,151,0,0,0,0,151,41,0,0,0,0,41,273,0,0,0,0,273,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-372X-10-0000,St Ferdinand School,270,1,0,1,0,265,0,2,0,3,270,265,0,2,0,3,270,270,0,0,0,0,270,270,0,0,0,0,270,270,0,0,0,0,270,123,0,0,0,0,123,38,0,0,0,0,38,270,0,0,0,0,270,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-375X-10-0000,Pope John Paul II Catholic School,198,1,1,0,0,197,1,0,0,0,198,197,1,0,0,0,198,197,1,0,0,0,198,197,1,0,0,0,198,197,1,0,0,0,198,103,1,0,0,0,104,35,1,0,0,0,36,197,1,0,0,0,198,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-378X-10-0000,St Francis Borgia School,224,0,0,0,0,223,0,0,1,0,224,223,0,0,1,0,224,223,0,0,1,0,224,223,0,0,1,0,224,223,0,0,1,0,224,114,0,0,0,0,114,20,0,0,0,0,20,223,0,0,1,0,224,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-382X-10-0000,St Gabriel,193,16,9,7,0,187,6,0,0,0,193,187,6,0,0,0,193,187,6,0,0,0,193,187,6,0,0,0,193,187,6,0,0,0,193,103,3,0,0,0,106,25,0,0,0,0,25,187,6,0,0,0,193,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-383X-10-0000,St Gall,283,28,19,9,0,267,16,0,0,0,283,266,17,0,0,0,283,265,18,0,0,0,283,265,18,0,0,0,283,265,18,0,0,0,283,137,8,0,0,0,145,36,6,0,0,0,42,265,18,0,0,0,283,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-384X-10-0000,St Genevieve School,179,9,6,3,0,161,4,0,0,14,179,161,4,0,0,14,179,161,4,0,0,14,179,161,4,0,0,14,179,161,4,0,0,14,179,70,3,0,0,14,87,22,2,0,0,11,35,160,6,0,0,13,179,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-388X-10-0000,Northside Catholic Academy,354,2,1,1,0,350,1,0,2,1,354,350,1,0,2,1,354,350,1,0,2,1,354,350,1,0,2,1,354,350,1,0,2,1,354,128,0,1,2,1,132,85,0,0,0,1,86,350,1,0,2,1,354,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-392X-10-0000,St Helen School,405,0,0,0,0,405,0,0,0,0,405,405,0,0,0,0,405,405,0,0,0,0,405,405,0,0,0,0,405,405,0,0,0,0,405,225,0,0,0,0,225,127,0,0,0,0,127,405,0,0,0,0,405,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-393X-10-0000,St Helena of the Cross,82,6,5,1,5,79,3,0,0,0,82,79,3,0,0,0,82,78,4,0,0,0,82,78,4,0,0,0,82,78,4,0,0,0,82,38,1,0,0,0,39,7,0,0,0,0,7,80,2,0,0,0,82,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-395X-10-0000,St Hilary School,314,10,10,0,0,304,10,0,0,0,314,304,10,0,0,0,314,304,10,0,0,0,314,304,10,0,0,0,314,304,10,0,0,0,314,169,8,0,0,0,177,28,3,0,0,0,31,301,10,0,3,0,314,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-397X-10-0000,Chicago Jesuit Academy,95,0,0,0,0,95,0,0,0,0,95,95,0,0,0,0,95,95,0,0,0,0,95,95,0,0,0,0,95,95,0,0,0,0,95,95,0,0,0,0,95,0,0,0,0,0,0,95,0,0,0,0,95,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-408X-10-0000,St Hyacinth,183,0,0,0,0,180,0,1,2,0,183,180,0,1,2,0,183,179,0,1,2,1,183,180,0,1,2,0,183,180,0,1,2,0,183,94,0,0,0,0,94,37,0,0,0,0,37,181,0,0,2,0,183,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-412X-10-0000,Northside Catholic Academy,97,0,0,0,0,97,0,0,0,0,97,97,0,0,0,0,97,97,0,0,0,0,97,96,0,1,0,0,97,96,0,1,0,0,97,96,0,1,0,0,97,0,0,0,0,0,0,96,0,1,0,0,97,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-417X-10-0000,Immaculate Conception School,508,10,0,10,0,498,0,0,0,10,508,498,0,0,0,10,508,498,0,0,0,10,508,498,0,0,0,10,508,498,0,0,0,10,508,252,0,0,0,6,258,91,0,0,0,5,96,498,0,0,0,10,508,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-422X-10-0000,St Thomas of Canterbury,257,0,0,0,0,257,0,0,0,0,257,257,0,0,0,0,257,257,0,0,0,0,257,257,0,0,0,0,257,257,0,0,0,0,257,123,0,0,0,0,123,21,0,0,0,0,21,257,0,0,0,0,257,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-434X-10-0000,Annunciata School,186,0,0,0,0,184,0,0,2,0,186,184,0,0,2,0,186,184,0,0,2,0,186,184,0,0,2,0,186,184,0,0,2,0,186,86,0,0,2,0,88,24,0,0,2,0,26,184,0,0,2,0,186,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-436X-10-0000,St Ann,232,9,6,3,2,229,3,0,0,0,232,229,3,0,0,0,232,229,3,0,0,0,232,229,3,0,0,0,232,229,3,0,0,0,232,121,3,0,0,0,124,39,0,0,0,0,39,230,2,0,0,0,232,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-437X-10-0000,St Angela School,455,29,0,29,0,426,0,0,0,29,455,426,0,0,0,29,455,426,0,0,0,29,455,426,0,0,0,29,455,426,0,0,0,29,455,200,0,0,0,15,215,79,0,0,0,10,89,426,0,0,0,29,455,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-438X-10-0000,St Turibius School,213,3,0,3,0,209,0,0,0,4,213,208,0,0,0,5,213,209,0,0,0,4,213,209,0,0,0,4,213,209,0,0,0,4,213,115,0,0,0,2,117,39,0,0,0,1,40,209,0,0,0,4,213,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-439X-10-0000,St Andrew School,431,0,0,0,0,428,0,0,0,3,431,430,0,0,0,1,431,428,0,0,0,3,431,428,0,0,0,3,431,428,0,0,0,3,431,232,0,0,1,0,233,107,0,0,0,0,107,431,0,0,0,0,431,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-441X-10-0000,Alphonsus Acad & Cntr for Arts,394,0,0,0,0,394,0,0,0,0,394,394,0,0,0,0,394,393,0,0,0,1,394,393,0,0,0,1,394,393,0,0,0,1,394,173,0,0,0,0,173,116,0,0,0,0,116,394,0,0,0,0,394,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-445X-10-0000,St Ailbe School,152,26,22,4,17,84,22,0,0,46,152,84,22,0,0,46,152,84,22,0,0,46,152,84,22,0,0,46,152,84,22,0,0,46,152,42,14,0,0,25,81,10,11,0,0,6,27,84,22,0,0,46,152,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-453X-10-0000,St Josaphat,383,0,0,0,0,377,0,0,1,5,383,377,0,0,1,5,383,377,0,0,1,5,383,377,0,0,1,5,383,377,0,0,1,5,383,178,0,0,1,3,182,90,0,0,0,0,90,377,0,0,1,5,383,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-456X-10-0000,St John Fisher,703,0,0,0,0,700,0,0,1,2,703,701,0,0,0,2,703,698,0,0,1,4,703,698,0,0,1,4,703,698,0,0,1,4,703,364,0,0,0,2,366,76,0,0,0,2,78,698,0,0,3,2,703,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-459X-10-0000,St John Berchmans School,252,7,7,0,0,249,3,0,0,0,252,249,3,0,0,0,252,248,4,0,0,0,252,248,4,0,0,0,252,248,4,0,0,0,252,132,5,2,0,0,139,84,2,0,0,0,86,248,4,0,0,0,252,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-460X-10-0000,St John De La Salle School,245,4,4,0,1,231,4,0,1,9,245,231,4,0,1,9,245,231,4,0,1,9,245,231,4,0,1,9,245,231,4,0,1,9,245,126,2,0,1,7,136,20,0,0,0,3,23,231,4,0,1,9,245,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-463X-10-0000,St Jerome School,204,0,0,0,0,204,0,0,0,0,204,204,0,0,0,0,204,204,0,0,0,0,204,204,0,0,0,0,204,204,0,0,0,0,204,92,0,0,0,0,92,23,0,0,0,0,23,204,0,0,0,0,204,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-489X-14-0000,Teach 21 Day Care Inc,21,0,0,0,0,21,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,21,10,0,0,0,0,10,10,0,0,0,0,10,21,0,0,0,0,21,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-492X-10-0000,St Margaret of Scotland School,153,20,15,5,14,134,14,0,0,5,153,135,13,0,0,5,153,133,15,0,0,5,153,133,15,0,0,5,153,133,15,0,0,5,153,92,7,0,0,5,104,14,0,0,0,0,14,133,15,0,0,5,153,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-505X-10-0000,St Margaret Mary School,176,0,0,0,0,175,0,0,1,0,176,175,0,0,1,0,176,175,0,0,1,0,176,175,0,0,1,0,176,175,0,0,1,0,176,101,0,0,1,0,102,38,0,0,0,0,38,175,0,0,1,0,176,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-506X-10-0000,St Malachy School,255,3,3,0,0,243,3,2,5,2,255,243,3,2,5,2,255,243,3,2,5,2,255,243,3,2,5,2,255,241,3,2,5,4,255,130,3,0,3,6,142,42,0,0,1,2,45,239,3,3,5,5,255,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-521X-10-0000,Santa Lucia,129,3,0,3,0,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,129,0,0,0,0,129,80,0,0,0,0,80,23,0,0,0,0,23,129,0,0,0,0,129,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-535X-10-0000,Sacred Heart School,137,0,0,0,0,137,0,0,0,0,137,137,0,0,0,0,137,137,0,0,0,0,137,137,0,0,0,0,137,137,0,0,0,0,137,61,0,0,0,0,61,0,0,0,0,0,0,137,0,0,0,0,137,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-539X-10-0000,St Stanislaus Kostka School,213,1,0,1,0,212,0,0,0,1,213,212,0,0,0,1,213,212,0,0,0,1,213,212,0,0,0,1,213,212,0,0,0,1,213,129,0,1,0,1,131,47,0,0,0,0,47,207,0,5,0,1,213,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-540X-10-0000,St Sylvester School,275,27,21,6,2,258,17,0,0,0,275,258,17,0,0,0,275,257,18,0,0,0,275,257,18,0,0,0,275,257,18,0,0,0,275,126,8,0,0,0,134,55,5,0,0,0,60,262,13,0,0,0,275,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-542X-10-0000,St Tarcissus School,366,0,0,0,0,358,0,2,0,6,366,358,0,2,0,6,366,358,0,2,0,6,366,358,0,2,0,6,366,358,0,2,0,6,366,195,0,1,0,3,199,29,0,0,0,0,29,358,0,2,0,6,366,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-544X-10-0000,St Thecla,233,0,0,0,0,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,126,0,0,0,0,126,36,0,0,0,0,36,233,0,0,0,0,233,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-546X-10-0000,St Therese School,287,0,0,0,0,287,0,0,0,0,287,287,0,0,0,0,287,287,0,0,0,0,287,287,0,0,0,0,287,287,0,0,0,0,287,136,0,0,0,0,136,49,0,0,0,0,49,287,0,0,0,0,287,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-547X-10-0000,St Thomas the Apostle Elementary,130,6,6,0,0,127,3,0,0,0,130,127,3,0,0,0,130,126,4,0,0,0,130,126,4,0,0,0,130,126,4,0,0,0,130,75,2,0,0,0,77,18,0,0,0,0,18,126,4,0,0,0,130,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-548X-10-0000,St Juliana School,537,0,0,0,0,536,0,0,1,0,537,536,0,0,1,0,537,535,0,1,1,0,537,535,0,1,1,0,537,535,0,1,1,0,537,264,0,0,0,0,264,49,0,0,0,0,49,536,0,0,1,0,537,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-561X-10-0000,St Richard School,321,0,0,0,0,317,0,1,0,3,321,317,0,1,0,3,321,317,0,1,0,3,321,317,0,1,0,3,321,317,0,1,0,3,321,144,0,0,0,2,146,43,0,0,0,1,44,317,0,1,0,3,321,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-563X-10-0000,St Robert Bellarmine School,252,0,0,0,0,250,0,0,1,1,252,250,0,0,1,1,252,250,0,0,2,0,252,250,0,0,2,0,252,250,0,0,2,0,252,131,0,0,2,1,134,58,0,0,0,0,58,249,0,0,2,1,252,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-567X-10-0000,St Sabina Academy,296,18,13,5,5,286,10,0,0,0,296,286,10,0,0,0,296,287,9,0,0,0,296,287,9,0,0,0,296,287,9,0,0,0,296,166,2,0,0,0,168,19,1,0,0,0,20,290,6,0,0,0,296,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-571X-10-0000,Our Lady of Grace School,215,1,1,0,0,210,1,0,0,4,215,210,1,0,0,4,215,210,1,0,0,4,215,210,1,0,0,4,215,210,1,0,0,4,215,123,0,0,0,2,125,31,0,0,0,0,31,210,1,0,0,4,215,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-578X-10-0000,Mount Carmel Academy,249,0,0,0,0,248,0,0,0,1,249,248,0,0,0,1,249,248,0,0,0,1,249,248,0,0,0,1,249,248,0,0,0,1,249,130,0,0,1,1,132,57,0,0,0,1,58,248,0,0,0,1,249,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-585X-10-0000,Our Lady of Victory,189,0,0,0,0,187,0,0,0,2,189,187,0,0,0,2,189,187,0,0,0,2,189,187,0,0,0,2,189,187,0,0,0,2,189,94,0,0,0,2,96,33,0,0,0,2,35,187,0,0,0,2,189,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-588X-10-0000,St Pascal School,166,0,0,0,0,164,0,0,2,0,166,164,0,0,2,0,166,164,0,0,2,0,166,164,0,0,2,0,166,164,0,0,2,0,166,84,0,0,1,0,85,40,0,0,1,0,41,164,0,0,2,0,166,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-590X-16-0000,Ezzard Charles School,59,10,10,0,0,51,8,0,0,0,59,51,8,0,0,0,59,49,10,0,0,0,59,49,10,0,0,0,59,49,10,0,0,0,59,46,6,0,0,0,52,46,6,0,0,0,52,51,8,0,0,0,59,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-591X-10-0000,St Paul - Our Lady of Vilna,99,0,0,0,0,86,0,0,0,13,99,88,0,0,0,11,99,81,0,0,0,18,99,81,0,0,0,18,99,81,0,0,0,18,99,44,0,0,0,9,53,17,0,0,0,2,19,87,0,0,0,12,99,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-595X-10-0000,Old St Marys School,259,0,0,0,0,258,0,0,0,1,259,259,0,0,0,0,259,259,0,0,0,0,259,259,0,0,0,0,259,259,0,0,0,0,259,116,0,0,0,1,117,100,0,0,0,0,100,258,0,0,0,1,259,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-596X-10-0000,St Philip Neri School,111,15,15,0,0,98,13,0,0,0,111,98,13,0,0,0,111,97,14,0,0,0,111,97,14,0,0,0,111,97,14,0,0,0,111,56,4,0,0,0,60,17,2,0,0,0,19,103,8,0,0,0,111,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-598X-10-0000,St Pius V School,212,0,0,0,0,212,0,0,0,0,212,212,0,0,0,0,212,211,0,1,0,0,212,211,0,1,0,0,212,211,0,1,0,0,212,105,0,0,0,0,105,21,0,0,0,0,21,211,0,1,0,0,212,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-599X-10-0000,St Agatha Catholic Academy,77,3,0,3,0,74,0,0,0,3,77,74,0,0,0,3,77,74,0,0,0,3,77,74,0,0,0,3,77,74,0,0,0,3,77,39,0,0,0,3,42,16,0,0,0,3,19,74,0,0,0,3,77,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-602X-10-0000,St Procopius Elem School,243,9,8,1,9,235,3,0,0,5,243,235,3,0,0,5,243,235,3,0,0,5,243,234,4,0,0,5,243,234,4,0,0,5,243,121,1,0,0,3,125,45,0,0,0,0,45,234,4,0,0,5,243,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-604X-10-0000,Queen of All Saints School,585,0,0,0,0,585,0,0,0,0,585,584,0,0,0,1,585,585,0,0,0,0,585,585,0,0,0,0,585,585,0,0,0,0,585,291,0,0,0,0,291,74,0,0,0,0,74,585,0,0,0,0,585,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-605X-10-0000,Queen of Angels School,420,0,0,0,0,418,0,1,1,0,420,418,0,1,1,0,420,416,0,1,1,2,420,416,0,1,1,2,420,416,0,1,1,2,420,250,0,0,0,1,251,158,0,0,0,1,159,419,0,0,1,0,420,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-607X-10-0000,Queen of the Universe,199,4,1,3,4,198,1,0,0,0,199,199,0,0,0,0,199,199,0,0,0,0,199,199,0,0,0,0,199,199,0,0,0,0,199,104,0,0,0,0,104,30,0,0,0,0,30,199,0,0,0,0,199,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-608X-10-0000,Academy of St Benedict,189,4,4,0,1,184,4,0,1,0,189,184,4,0,1,0,189,184,4,0,1,0,189,184,4,0,1,0,189,184,4,0,1,0,189,88,2,0,0,0,90,35,1,0,0,0,36,184,4,0,1,0,189,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-613X-10-0000,St Mary of the Angels,193,2,1,1,0,174,1,0,0,18,193,175,1,0,0,17,193,177,1,0,0,15,193,177,1,0,0,15,193,177,1,0,0,15,193,104,0,2,0,5,111,74,0,0,0,3,77,175,1,3,1,13,193,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-614X-10-0000,St Mary of the Lake School,293,1,1,0,1,293,0,0,0,0,293,293,0,0,0,0,293,293,0,0,0,0,293,293,0,0,0,0,293,293,0,0,0,0,293,125,1,0,0,0,126,43,0,0,0,0,43,292,1,0,0,0,293,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-618X-10-0000,St Mary Star of the Sea,233,2,0,2,0,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,233,0,0,0,0,233,127,0,0,0,0,127,29,0,0,0,0,29,233,0,0,0,0,233,,,15,016
Cook_City_of_Chicago,15,016,15016,15-016-619X-10-0000,St Mary of the Woods School,410,0,0,0,0,410,0,0,0,0,410,410,0,0,0,0,410,410,0,0,0,0,410,410,0,0,0,0,410,410,0,0,0,0,410,208,0,0,0,0,208,10,0,0,0,0,10,410,0,0,0,0,410,,,15,016
