County_Name,Region,County,region_county_code,R-C-D-T-S,Facility,Enrollment,Total NC,UndupNCIM,NCPE,Excluded,PolioProtected,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,TdapProt,TdapNcNp,TdapMedObj,TdapRelObj,TdapApprSchd,TdapTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal,Region,County
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2361,Mount Greenwood Elem School,963,47,45,2,0,930,18,4,11,0,963,929,18,4,11,1,963,938,25,0,0,0,963,930,19,2,12,0,963,939,14,2,8,0,963,939,14,2,8,0,963,931,13,7,11,1,963,960,3,0,0,0,963,937,15,2,9,0,963,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2362,Mount Vernon Elem School,300,89,76,13,0,261,39,0,0,0,300,256,44,0,0,0,300,286,14,0,0,0,300,262,38,0,0,0,300,275,25,0,0,0,300,275,25,0,0,0,300,259,39,2,0,0,300,297,3,0,0,0,300,268,31,1,0,0,300,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2363,Mozart Elem School,806,153,129,24,0,717,89,0,0,0,806,720,86,0,0,0,806,776,29,1,0,0,806,723,83,0,0,0,806,753,53,0,0,0,806,753,53,0,0,0,806,747,58,0,0,1,806,781,25,0,0,0,806,752,54,0,0,0,806,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2365,Murphy Elem School,600,90,77,13,0,576,19,0,5,0,600,573,22,0,5,0,600,557,42,0,1,0,600,579,18,0,3,0,600,587,10,0,3,0,600,587,10,0,3,0,600,581,14,0,5,0,600,595,5,0,0,0,600,583,11,0,6,0,600,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2366,Murray Elem Language Academy,515,167,133,34,0,425,84,4,2,0,515,428,82,3,2,0,515,481,34,0,0,0,515,427,82,4,2,0,515,458,54,1,2,0,515,458,54,1,2,0,515,446,63,4,2,0,515,514,1,0,0,0,515,457,55,1,2,0,515,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2367,Brown R Elem Community Acad,290,66,57,9,0,265,25,0,0,0,290,262,28,0,0,0,290,268,22,0,0,0,290,267,23,0,0,0,290,273,17,0,0,0,290,273,17,0,0,0,290,264,25,1,0,0,290,290,0,0,0,0,290,272,18,0,0,0,290,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2368,Nash Elem School,398,69,58,11,0,369,28,1,0,0,398,361,36,1,0,0,398,391,7,0,0,0,398,370,27,1,0,0,398,385,12,1,0,0,398,385,12,1,0,0,398,378,19,1,0,0,398,398,0,0,0,0,398,384,13,1,0,0,398,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2369,Neil Elem School,313,39,30,9,0,306,3,1,2,1,313,303,6,1,2,1,313,290,23,0,0,0,313,304,4,2,2,1,313,309,1,1,2,0,313,309,1,1,2,0,313,311,0,0,2,0,313,313,0,0,0,0,313,309,1,1,2,0,313,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2370,Nettelhorst Elem School,737,32,27,5,0,710,11,3,13,0,737,708,10,1,18,0,737,718,12,0,7,0,737,706,10,5,14,2,737,718,5,1,13,0,737,718,5,1,13,0,737,711,8,2,16,0,737,737,0,0,0,0,737,713,7,2,15,0,737,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2371,Newberry Elem Math & Science Acad,563,25,22,3,0,546,11,0,6,0,563,546,10,0,7,0,563,554,9,0,0,0,563,548,9,1,5,0,563,554,4,0,5,0,563,554,4,0,5,0,563,546,7,4,6,0,563,561,1,0,1,0,563,552,4,2,5,0,563,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2372,Carver Primary School,531,56,49,7,2,519,8,4,0,0,531,521,4,5,0,1,531,495,36,0,0,0,531,514,9,8,0,0,531,523,4,4,0,0,531,523,4,4,0,0,531,521,4,6,0,0,531,529,2,0,0,0,531,523,4,4,0,0,531,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2373,Nightingale Elem School,1409,96,86,10,1,1371,35,1,0,2,1409,1370,36,1,0,2,1409,1379,30,0,0,0,1409,1381,26,2,0,0,1409,1396,12,1,0,0,1409,1396,12,1,0,0,1409,1379,29,1,0,0,1409,1399,10,0,0,0,1409,1393,14,2,0,0,1409,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2374,Nixon Elem School,1083,18,16,2,41,1076,6,1,0,0,1083,1077,5,1,0,0,1083,1076,7,0,0,0,1083,1075,6,2,0,0,1083,1079,4,0,0,0,1083,1079,4,0,0,0,1083,1077,5,0,1,0,1083,1083,0,0,0,0,1083,1077,5,0,1,0,1083,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2375,Nobel Elem School,845,116,102,14,0,802,42,0,0,1,845,804,39,0,0,2,845,803,42,0,0,0,845,803,42,0,0,0,845,818,27,0,0,0,845,818,27,0,0,0,845,805,39,0,0,1,845,845,0,0,0,0,845,816,29,0,0,0,845,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2376,Norwood Park Elem School,338,4,4,0,0,331,3,1,2,1,338,330,3,2,2,1,338,335,1,1,1,0,338,331,3,2,2,0,338,334,2,0,2,0,338,334,2,0,2,0,338,331,2,3,2,0,338,336,1,0,1,0,338,333,2,1,2,0,338,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2380,Ogden Elem School,726,71,60,11,0,661,46,1,8,10,726,669,37,2,8,10,726,726,0,0,0,0,726,665,38,2,9,12,726,693,21,0,8,4,726,694,21,0,8,3,726,671,31,9,8,7,726,724,2,0,0,0,726,691,23,0,8,4,726,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2381,Oglesby Elem School,438,64,55,9,0,404,29,1,0,4,438,399,34,1,0,4,438,428,10,0,0,0,438,409,27,1,0,1,438,424,13,1,0,0,438,424,13,1,0,0,438,410,21,2,0,5,438,432,5,1,0,0,438,423,14,1,0,0,438,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2382,OKeeffe Elem School,559,88,69,19,0,537,21,1,0,0,559,538,20,1,0,0,559,528,31,0,0,0,559,542,17,0,0,0,559,556,3,0,0,0,559,556,3,0,0,0,559,546,13,0,0,0,559,559,0,0,0,0,559,553,6,0,0,0,559,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2383,Onahan Elem School,651,6,6,0,0,638,1,5,6,1,651,640,1,4,6,0,651,646,5,0,0,0,651,644,1,0,6,0,651,644,0,1,6,0,651,644,0,1,6,0,651,638,0,6,7,0,651,651,0,0,0,0,651,644,0,1,6,0,651,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2384,Oriole Park Elem School,651,24,21,3,0,635,9,2,4,1,651,637,9,2,2,1,651,648,3,0,0,0,651,638,8,2,2,1,651,645,4,0,2,0,651,645,4,0,2,0,651,638,5,1,5,2,651,649,1,0,1,0,651,643,3,1,3,1,651,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2385,Piccolo Elem Specialty School,515,26,18,8,0,503,8,2,0,2,515,500,9,3,0,3,515,509,4,1,0,1,515,506,6,2,0,1,515,510,4,0,0,1,515,510,4,0,0,1,515,503,6,2,0,4,515,515,0,0,0,0,515,509,5,0,0,1,515,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2386,Otis Elem School,470,56,46,10,0,447,21,1,1,0,470,447,20,2,1,0,470,451,19,0,0,0,470,447,21,1,1,0,470,461,8,0,1,0,470,461,8,0,1,0,470,454,14,1,1,0,470,467,3,0,0,0,470,461,8,0,1,0,470,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2387,OToole Elem School,435,100,77,23,0,388,33,0,0,14,435,382,38,0,0,15,435,402,32,0,0,1,435,385,31,2,0,17,435,402,24,0,0,9,435,402,24,0,0,9,435,390,30,0,0,15,435,434,1,0,0,0,435,399,24,1,0,11,435,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2388,Overton Elem School,432,57,45,12,0,409,22,0,0,1,432,410,21,1,0,0,432,414,18,0,0,0,432,412,19,0,0,1,432,423,9,0,0,0,432,423,9,0,0,0,432,420,11,0,0,1,432,431,1,0,0,0,432,422,9,0,0,1,432,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2389,Owen Elem Scholastic Academy,242,2,2,0,0,242,0,0,0,0,242,241,1,0,0,0,242,241,1,0,0,0,242,239,1,2,0,0,242,242,0,0,0,0,242,242,0,0,0,0,242,242,0,0,0,0,242,242,0,0,0,0,242,242,0,0,0,0,242,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2390,Paderewski Elem Learning Academy,178,37,30,7,0,163,13,2,0,0,178,161,16,1,0,0,178,166,12,0,0,0,178,163,13,2,0,0,178,169,9,0,0,0,178,169,9,0,0,0,178,167,11,0,0,0,178,178,0,0,0,0,178,168,10,0,0,0,178,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2391,Palmer Elem School,974,28,25,3,0,959,14,0,1,0,974,955,15,0,1,3,974,962,11,1,0,0,974,962,10,1,1,0,974,970,3,0,1,0,974,970,3,0,1,0,974,964,8,1,1,0,974,974,0,0,0,0,974,970,3,0,1,0,974,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2392,Parker Elem Community Academy,832,109,100,9,0,791,38,1,2,0,832,789,40,1,2,0,832,772,59,0,0,1,832,790,37,4,1,0,832,809,21,0,2,0,832,809,21,1,1,0,832,801,24,2,5,0,832,831,0,0,1,0,832,808,21,1,2,0,832,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2393,Parkman Elem School,233,29,14,15,1,217,6,0,4,6,233,215,7,0,4,7,233,232,0,0,1,0,233,221,4,1,4,3,233,227,2,0,4,0,233,227,2,0,4,0,233,222,4,0,4,3,233,232,0,1,0,0,233,221,6,0,4,2,233,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2394,Park Manor Elem School,332,13,13,0,3,309,5,1,0,17,332,305,6,1,0,20,332,325,5,0,0,2,332,306,6,1,0,19,332,316,5,1,0,10,332,316,5,1,0,10,332,313,4,1,0,14,332,330,1,0,0,1,332,317,5,1,0,9,332,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2395,Parkside Elem Community Academy,316,51,37,14,0,295,14,4,0,3,316,291,19,3,0,3,316,304,12,0,0,0,316,293,17,6,0,0,316,305,9,2,0,0,316,305,9,2,0,0,316,299,10,5,0,2,316,313,2,0,0,1,316,304,9,1,0,2,316,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2396,Pasteur Elem School,1239,46,39,7,0,1228,8,1,2,0,1239,1225,10,2,2,0,1239,1219,20,0,0,0,1239,1226,11,1,1,0,1239,1233,4,0,2,0,1239,1233,4,1,1,0,1239,1230,7,1,1,0,1239,1239,0,0,0,0,1239,1234,1,2,2,0,1239,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2397,Peabody Elem School,261,47,44,3,0,248,11,2,0,0,261,242,18,1,0,0,261,236,25,0,0,0,261,252,9,0,0,0,261,256,5,0,0,0,261,256,5,0,0,0,261,252,8,1,0,0,261,260,1,0,0,0,261,255,5,1,0,0,261,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2398,Peck Elem School,1564,99,90,9,2,1555,9,0,0,0,1564,1558,6,0,0,0,1564,1489,74,0,0,1,1564,1551,12,1,0,0,1564,1560,4,0,0,0,1564,1560,4,0,0,0,1564,1557,7,0,0,0,1564,1563,1,0,0,0,1564,1560,4,0,0,0,1564,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2399,Peirce Elem Intl Studies School,1008,85,63,22,0,975,25,2,6,0,1008,971,25,3,6,3,1008,982,25,0,0,1,1008,977,22,2,6,1,1008,996,6,1,5,0,1008,996,6,1,5,0,1008,981,11,10,6,0,1008,1006,1,0,1,0,1008,985,10,5,6,2,1008,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2400,Penn Elem School,372,59,53,6,6,340,28,4,0,0,372,337,30,5,0,0,372,358,14,0,0,0,372,346,22,4,0,0,372,354,14,4,0,0,372,354,15,3,0,0,372,344,23,5,0,0,372,369,3,0,0,0,372,353,15,4,0,0,372,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2401,Washington  H Elem School,526,92,75,17,0,497,28,1,0,0,526,496,29,0,1,0,526,498,28,0,0,0,526,495,28,2,1,0,526,512,14,0,0,0,526,512,14,0,0,0,526,496,29,1,0,0,526,526,0,0,0,0,526,507,18,1,0,0,526,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2402,Pershing Elem Humanities Magnet,247,19,13,6,21,239,8,0,0,0,247,240,7,0,0,0,247,247,0,0,0,0,247,237,7,1,1,1,247,242,3,0,1,1,247,242,3,0,1,1,247,240,7,0,0,0,247,246,1,0,0,0,247,241,4,0,1,1,247,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2403,Peterson Elem School,848,139,133,6,0,791,53,2,2,0,848,797,46,3,2,0,848,791,57,0,0,0,848,787,50,9,2,0,848,823,20,3,2,0,848,822,20,4,2,0,848,795,45,6,2,0,848,846,2,0,0,0,848,819,24,3,2,0,848,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2404,Pickard Elem School,645,74,69,5,0,631,14,0,0,0,645,628,17,0,0,0,645,608,37,0,0,0,645,635,10,0,0,0,645,639,6,0,0,0,645,639,6,0,0,0,645,631,14,0,0,0,645,644,1,0,0,0,645,637,8,0,0,0,645,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2405,Pirie Elem Fine Arts & Academic C,362,2,2,0,2,350,0,3,1,8,362,352,0,2,1,7,362,357,0,1,1,3,362,351,0,1,1,9,362,360,0,0,1,1,362,360,0,0,1,1,362,356,0,0,1,5,362,362,0,0,0,0,362,360,0,0,1,1,362,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2406,Plamondon Elem School,181,2,2,0,0,179,0,1,0,1,181,180,0,1,0,0,181,180,1,0,0,0,181,180,0,1,0,0,181,180,0,1,0,0,181,180,0,1,0,0,181,179,1,1,0,0,181,181,0,0,0,0,181,180,0,1,0,0,181,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2408,Pope Elem School,180,12,7,5,3,165,1,0,0,14,180,163,2,0,0,15,180,174,0,0,0,6,180,163,1,1,0,15,180,174,1,0,0,5,180,174,2,0,0,4,180,161,1,1,0,17,180,180,0,0,0,0,180,175,1,0,0,4,180,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2409,Portage Park Elem School,1108,178,147,31,0,1028,77,0,3,0,1108,1028,76,1,3,0,1108,1073,35,0,0,0,1108,1022,82,0,4,0,1108,1048,56,0,4,0,1108,1048,56,0,4,0,1108,1034,69,2,3,0,1108,1091,17,0,0,0,1108,1046,57,2,3,0,1108,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2410,Prescott Elem School,270,7,6,1,1,260,2,2,1,5,270,257,3,1,1,8,270,268,2,0,0,0,270,266,2,0,1,1,270,268,1,0,1,0,270,268,1,0,1,0,270,265,2,2,1,0,270,268,1,0,1,0,270,266,1,2,1,0,270,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2412,Prussing Elem School,669,116,103,13,0,620,48,0,1,0,669,617,50,1,1,0,669,632,37,0,0,0,669,619,48,1,1,0,669,631,37,0,1,0,669,631,37,0,1,0,669,623,43,2,1,0,669,650,19,0,0,0,669,630,38,0,1,0,669,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2413,Pulaski Intl Sch of Chicago,898,42,35,7,0,883,10,3,1,1,898,871,14,3,1,9,898,858,16,24,0,0,898,883,12,2,1,0,898,888,7,2,1,0,898,888,7,2,1,0,898,882,9,4,2,1,898,895,3,0,0,0,898,888,7,2,1,0,898,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2414,Pullman Elem School,248,17,13,4,0,244,4,0,0,0,248,245,3,0,0,0,248,241,7,0,0,0,248,247,1,0,0,0,248,248,0,0,0,0,248,248,0,0,0,0,248,245,3,0,0,0,248,247,1,0,0,0,248,248,0,0,0,0,248,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2416,Ravenswood Elem School,476,56,38,18,0,454,21,0,1,0,476,454,21,0,1,0,476,469,7,0,0,0,476,453,21,1,1,0,476,470,5,0,1,0,476,470,5,0,1,0,476,462,9,2,1,2,476,475,1,0,0,0,476,465,9,0,1,1,476,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2417,Ray Elem School,676,204,192,12,0,541,119,8,8,0,676,556,107,5,8,0,676,618,56,1,0,1,676,551,110,8,7,0,676,584,81,4,7,0,676,584,81,4,7,0,676,567,96,5,8,0,676,641,34,0,1,0,676,585,80,4,7,0,676,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2419,Reavis Elem Math & Sci Spec Schl,278,48,44,4,0,252,26,0,0,0,278,257,21,0,0,0,278,262,16,0,0,0,278,257,18,3,0,0,278,262,14,2,0,0,278,262,14,2,0,0,278,260,17,1,0,0,278,278,0,0,0,0,278,263,15,0,0,0,278,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2421,Reilly Elem School,1174,208,193,15,0,1068,102,1,2,1,1174,1069,102,1,2,0,1174,1103,71,0,0,0,1174,1067,102,3,2,0,1174,1078,92,2,2,0,1174,1078,92,2,2,0,1174,1072,98,1,3,0,1174,1104,70,0,0,0,1174,1081,90,1,2,0,1174,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2422,Reinberg Elem School,862,46,39,7,0,853,6,1,2,0,862,851,7,2,2,0,862,831,30,0,1,0,862,852,6,1,3,0,862,857,2,1,2,0,862,857,2,1,2,0,862,855,4,1,2,0,862,862,0,0,0,0,862,856,3,1,2,0,862,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2423,Revere Elem School,326,76,63,13,0,296,20,2,0,8,326,294,25,1,0,6,326,301,25,0,0,0,326,298,17,2,0,9,326,312,11,1,0,2,326,312,12,1,0,1,326,298,21,3,0,4,326,324,2,0,0,0,326,308,13,1,0,4,326,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2426,Rogers Elem School,739,49,42,7,0,705,30,2,2,0,739,706,30,1,2,0,739,731,7,0,0,1,739,698,27,12,2,0,739,718,21,0,0,0,739,718,21,0,0,0,739,706,28,4,1,0,739,736,3,0,0,0,739,715,22,2,0,0,739,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2427,Ross Elem School,336,59,45,14,0,306,23,7,0,0,336,313,19,4,0,0,336,319,16,1,0,0,336,309,21,6,0,0,336,321,12,3,0,0,336,322,11,3,0,0,336,317,15,4,0,0,336,333,3,0,0,0,336,317,16,3,0,0,336,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2428,Ruggles Elem School,414,71,56,15,0,385,20,0,1,8,414,380,27,0,1,6,414,389,24,0,0,1,414,387,21,0,0,6,414,401,10,0,0,3,414,404,10,0,0,0,414,392,16,0,1,5,414,412,2,0,0,0,414,400,11,0,1,2,414,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2429,Ryder Elem Math & Sci Spec School,293,46,33,13,0,274,15,0,1,3,293,273,18,0,1,1,293,281,9,2,0,1,293,275,15,0,1,2,293,289,4,0,0,0,293,289,4,0,0,0,293,280,10,1,0,2,293,287,6,0,0,0,293,289,4,0,0,0,293,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2432,Ryerson Elem School,392,48,40,8,0,377,15,0,0,0,392,376,15,0,0,1,392,372,19,1,0,0,392,379,13,0,0,0,392,385,7,0,0,0,392,385,7,0,0,0,392,381,11,0,0,0,392,392,0,0,0,0,392,384,8,0,0,0,392,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2434,Sauganash Elem School,565,34,22,12,0,554,9,2,0,0,565,553,9,2,1,0,565,555,10,0,0,0,565,556,8,1,0,0,565,558,6,1,0,0,565,559,6,0,0,0,565,554,8,2,1,0,565,565,0,0,0,0,565,558,6,1,0,0,565,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2435,Sawyer Elem School,1886,155,131,24,0,1844,41,0,1,0,1886,1844,38,2,1,1,1886,1817,69,0,0,0,1886,1849,33,3,1,0,1886,1866,19,0,1,0,1886,1866,19,0,1,0,1886,1851,33,0,2,0,1886,1886,0,0,0,0,1886,1865,20,0,1,0,1886,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2436,Sayre Elem Language Academy,589,5,2,3,0,584,0,4,0,1,589,581,1,6,0,1,589,587,1,1,0,0,589,586,0,3,0,0,589,588,0,1,0,0,589,588,0,1,0,0,589,585,0,3,0,1,589,589,0,0,0,0,589,588,0,1,0,0,589,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2437,Ashe Elem School,405,75,57,18,0,362,21,18,0,4,405,361,24,17,0,3,405,376,28,1,0,0,405,364,21,18,0,2,405,381,13,9,0,2,405,381,13,9,0,2,405,371,14,17,0,3,405,405,0,0,0,0,405,380,12,11,0,2,405,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2438,Scammon Elem School,888,32,30,2,0,877,8,3,0,0,888,874,9,2,0,3,888,870,18,0,0,0,888,876,10,2,0,0,888,881,6,1,0,0,888,882,5,1,0,0,888,882,5,1,0,0,888,888,0,0,0,0,888,882,5,1,0,0,888,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2439,Songhai Elem Learning Institute,319,68,46,22,0,293,21,5,0,0,319,291,27,1,0,0,319,308,11,0,0,0,319,300,17,2,0,0,319,307,11,1,0,0,319,307,11,1,0,0,319,298,17,4,0,0,319,314,5,0,0,0,319,305,12,2,0,0,319,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2442,Schmid Elem School,190,66,53,13,0,156,34,0,0,0,190,157,33,0,0,0,190,180,10,0,0,0,190,160,30,0,0,0,190,172,18,0,0,0,190,172,18,0,0,0,190,167,23,0,0,0,190,186,4,0,0,0,190,171,19,0,0,0,190,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2444,Schubert Elem School,934,10,8,2,0,922,5,0,4,3,934,925,3,0,4,2,934,934,0,0,0,0,934,926,3,0,3,2,934,929,1,0,3,1,934,929,1,0,3,1,934,927,2,0,2,3,934,934,0,0,0,0,934,928,2,0,3,1,934,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2446,Seward Elem Communication Arts Ac,853,18,16,2,0,851,1,0,0,1,853,848,4,0,0,1,853,845,8,0,0,0,853,851,1,1,0,0,853,853,0,0,0,0,853,853,0,0,0,0,853,850,2,1,0,0,853,853,0,0,0,0,853,853,0,0,0,0,853,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2447,Sexton Elem School,365,49,29,20,0,342,18,2,2,1,365,338,22,2,2,1,365,357,5,0,3,0,365,343,18,2,2,0,365,349,12,2,2,0,365,349,12,2,2,0,365,349,12,2,2,0,365,365,0,0,0,0,365,350,11,2,2,0,365,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2451,Sheridan Elem Math & Science Acad,538,34,31,3,0,529,4,1,4,0,538,531,2,1,4,0,538,519,19,0,0,0,538,525,8,1,4,0,538,532,1,1,4,0,538,532,1,1,4,0,538,530,3,1,4,0,538,538,0,0,0,0,538,533,1,1,3,0,538,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2452,Mireles Elem Academy,835,206,169,37,0,737,89,0,0,9,835,743,86,0,0,6,835,782,51,0,0,2,835,742,86,0,0,7,835,762,69,0,0,4,835,762,69,0,0,4,835,744,86,0,0,5,835,813,21,0,0,1,835,759,72,0,0,4,835,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2453,Sherman Elem School,428,100,69,31,0,389,36,3,0,0,428,389,36,3,0,0,428,404,24,0,0,0,428,389,36,2,1,0,428,405,22,1,0,0,428,405,22,1,0,0,428,396,29,2,0,1,428,425,3,0,0,0,428,406,21,1,0,0,428,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2454,Sherwood Elem School,304,28,16,12,0,295,9,0,0,0,304,295,9,0,0,0,304,302,2,0,0,0,304,296,7,1,0,0,304,301,3,0,0,0,304,301,3,0,0,0,304,297,7,0,0,0,304,303,1,0,0,0,304,301,3,0,0,0,304,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2455,Shields Elem School,1142,76,54,22,0,1089,46,0,0,7,1142,1090,42,1,0,9,1142,1142,0,0,0,0,1142,1093,43,1,0,5,1142,1116,26,0,0,0,1142,1116,26,0,0,0,1142,1102,34,4,0,2,1142,1142,0,0,0,0,1142,1114,26,1,0,1,1142,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2456,Shoesmith Elem School,346,29,26,3,0,337,9,0,0,0,346,339,7,0,0,0,346,337,9,0,0,0,346,340,5,1,0,0,346,344,2,0,0,0,346,344,2,0,0,0,346,340,6,0,0,0,346,346,0,0,0,0,346,343,3,0,0,0,346,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2457,Shoop Math-Sci Tech Elem Academy,525,94,80,14,0,492,31,1,1,0,525,494,29,1,1,0,525,500,25,0,0,0,525,494,29,1,1,0,525,508,16,0,1,0,525,508,16,0,1,0,525,496,27,1,1,0,525,525,0,0,0,0,525,508,16,0,1,0,525,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2458,Skinner Elem School,846,117,88,29,0,801,38,2,5,0,846,802,37,2,5,0,846,813,30,0,3,0,846,799,41,1,5,0,846,817,23,1,5,0,846,817,23,2,4,0,846,812,28,1,5,0,846,841,5,0,0,0,846,817,23,1,5,0,846,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2459,Smyser Elem School,1014,43,36,7,0,1005,6,1,2,0,1014,1006,5,1,2,0,1014,987,26,0,1,0,1014,1005,6,1,2,0,1014,1008,3,1,2,0,1014,1008,3,1,2,0,1014,1007,3,2,2,0,1014,1013,1,0,0,0,1014,1008,3,1,2,0,1014,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2460,Smyth  J Elem School,486,166,136,30,0,416,68,2,0,0,486,415,69,2,0,0,486,451,35,0,0,0,486,411,73,2,0,0,486,446,40,0,0,0,486,446,40,0,0,0,486,440,45,1,0,0,486,475,11,0,0,0,486,444,41,1,0,0,486,15,016
Cook_City_of_Chicago,15,016,15016,15-016-2990-25-2461,Solomon Elem School,363,29,26,3,0,349,12,0,2,0,363,351,9,0,2,1,363,352,11,0,0,0,363,352,9,0,2,0,363,355,6,0,2,0,363,355,6,0,2,0,363,352,7,1,3,0,363,359,4,0,0,0,363,356,5,0,2,0,363,15,016
